SPRAS [C(00002)]`MANDT [C(00006)]`AFBTXT [C(00100)]`AFBKTX [C(00024)]`AFAPL [C(00008)]`AFABER [C(00004)]
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1010`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1010`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1010`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1010`  33
E`  400`  Book Depreciation`  Book Deprctn`  1110`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1110`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1110`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1110`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1110`  33
E`  400`  Book Depreciation`  Book Deprctn`  1210`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1210`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1210`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1210`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1210`  33
E`  400`  Tax Depreciation on Balance Sheet Values`  TaxDep BSV`  1210`  92
E`  400`  Special reserves (diff book/tax deprec.)`  Spec Reserv`  1210`  93
E`  400`  Book Depreciation`  Book Deprctn`  1310`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1310`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1310`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1310`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1310`  33
E`  400`  Local GAAP in local currency`  LocGAAPLcCry`  1410`  01
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1410`  31
E`  400`  IFRS in local currency`  IFRSLocalCry`  1410`  32
E`  400`  IFRS in group currency`  IFRSGroupCry`  1410`  33
E`  400`  Book Depreciation`  Book Deprctn`  1510`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1510`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1510`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1510`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1510`  33
E`  400`  Property Tax`  Property Tax`  1510`  90
E`  400`  Local Tax - w/o additional depreciation`  LocTax. 1`  1510`  91
E`  400`  Diff. between Local GAAP and TAX in local currency`  Diff GAAPTAX`  1510`  92
E`  400`  Book Depreciation`  Book Deprctn`  1610`  01
E`  400`  Local Tax in local currency (Chapter 25)`  LocTaxLocCry`  1610`  15
E`  400`  Book Depreciation (w/o Time-Indep. Diff. PBU 18)`  BookPBU18`  1610`  20
E`  400`  Time-Independent Differences (PBU 18)`  ConstDiff`  1610`  21
E`  400`  Time-Dependent Differences (PBU 18)`  TimeDepend`  1610`  22
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1610`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1610`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1610`  33
E`  400`  Book Depreciation`  Book Deprctn`  1710`  01
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1710`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1710`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1710`  33
E`  400`  Federal Tax ACRS/MACRS`  ACRS/MACRS`  1710`  90
E`  400`  Alternative Minimum Tax`  ALT MIN`  1710`  91
E`  400`  Adjusted Current Earnings`  ACE`  1710`  92
E`  400`  Corporate Earnings & Profits`  E&P`  1710`  93
E`  400`  Book Depreciation`  Book Deprctn`  1810`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1810`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1810`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1810`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1810`  33
E`  400`  Book Depreciation`  Book Deprctn`  1910`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  1910`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  1910`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  1910`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  1910`  33
E`  400`  Book depreciation`  Book deprec.`  2011`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  2011`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  2011`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  2011`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  2011`  32
E`  400`  Book depreciation`  Book deprec.`  2018`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  2018`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  2018`  30
E`  400`  Book Depreciation`  Book Deprctn`  2110`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2110`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2110`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2110`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2110`  33
E`  400`  Book Depreciation`  Book Deprctn`  2210`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2210`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2210`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2210`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2210`  33
E`  400`  Book depreciation`  Book deprec.`  2301`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  2301`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  2301`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  2301`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  2301`  32
E`  400`  Book Depreciation`  Book Deprctn`  2310`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2310`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2310`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2310`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2310`  33
E`  400`  Book Depreciation`  Book Deprctn`  2410`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2410`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2410`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2410`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2410`  33
E`  400`  Book Depreciation`  Book Deprctn`  2510`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2510`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2510`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2510`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2510`  33
E`  400`  Book Depreciation`  Book Deprctn`  2610`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2610`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2610`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2610`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2610`  33
E`  400`  Book Depreciation`  Book Deprctn`  2810`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2810`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2810`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2810`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2810`  33
E`  400`  Book Depreciation`  Book Deprctn`  2910`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  2910`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  2910`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  2910`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  2910`  33
E`  400`  Corporate Earnings & Profits`  E&P`  2910`  95
E`  400`  Book Depreciation`  Book Deprctn`  3010`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3010`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3010`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3010`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3010`  33
E`  400`  Book Depreciation`  Book Deprctn`  3210`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3210`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3210`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3210`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3210`  33
E`  400`  Book Depreciation`  Book Deprctn`  3310`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3310`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3310`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3310`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3310`  33
E`  400`  Book Depreciation`  Book Deprctn`  3510`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3510`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3510`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3510`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3510`  33
E`  400`  Book Depreciation`  Book Deprctn`  3610`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3610`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3610`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3610`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3610`  33
E`  400`  Book Depreciation`  Book Deprctn`  3710`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3710`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3710`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3710`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3710`  33
E`  400`  Book Depreciation`  Book Deprctn`  3910`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  3910`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  3910`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  3910`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  3910`  33
E`  400`  Book depreciation`  Book deprec.`  4010`  01
E`  400`  Book depreciation`  Book deprec.`  4010`  02
E`  400`  Book depreciation`  Book deprec.`  4010`  03
E`  400`  Book depreciation`  Book deprec.`  4010`  80
E`  400`  Book depreciation`  Book deprec.`  4010`  81
E`  400`  Book Depreciation`  Book Deprctn`  4020`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  4020`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4020`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  4020`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  4020`  33
E`  400`  Book depreciation`  Book deprec.`  4030`  01
E`  400`  Book depreciation`  Book deprec.`  4030`  02
E`  400`  Book depreciation`  Book deprec.`  4030`  03
E`  400`  Book depreciation`  Book deprec.`  4030`  80
E`  400`  Book depreciation`  Book deprec.`  4030`  81
E`  400`  Book Depreciation`  Book Deprctn`  4040`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  4040`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4040`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  4040`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  4040`  33
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4040`  81
E`  400`  Book Depreciation`  Book Deprctn`  4210`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  4210`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4210`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  4210`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  4210`  33
E`  400`  Book Depreciation`  Book Deprctn`  4310`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  4310`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4310`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  4310`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  4310`  33
E`  400`  Sibuin Area`  Sibuin Area`  4310`  51
E`  400`  Book Depreciation`  Book Deprctn`  4410`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  4410`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4410`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  4410`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  4410`  33
E`  400`  Book Depreciation`  Book Deprctn`  4510`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  4510`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  4510`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  4510`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  4510`  33
E`  400`  Book depreciation - annual`  Book Dep. A`  4510`  92
E`  400`  Depreciation difference (EVL and book deprec.)`  Diff. EVL/bk`  4510`  93
E`  400`  Book Depreciation`  Book Deprctn`  5110`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  5110`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  5110`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  5110`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  5110`  33
E`  400`  Book Depreciation`  Book Deprctn`  5410`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  5410`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  5410`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  5410`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  5410`  33
E`  400`  Book Depreciation`  Book Deprctn`  5510`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  5510`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  5510`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  5510`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  5510`  33
E`  400`  Book Depreciation`  Book Deprctn`  5810`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  5810`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  5810`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  5810`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  5810`  33
E`  400`  Book Depreciation`  Book Deprctn`  5910`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  5910`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  5910`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  5910`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  5910`  33
E`  400`  Book Depreciation`  Book Deprctn`  6110`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  6110`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  6110`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  6110`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  6110`  33
E`  400`  Book Depreciation`  Book Deprctn`  6210`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  6210`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  6210`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  6210`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  6210`  33
E`  400`  Book Depreciation`  Book Deprctn`  6310`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  6310`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  6310`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  6310`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  6310`  33
E`  400`  Book Depreciation`  Book Deprctn`  6410`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  6410`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  6410`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  6410`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  6410`  33
E`  400`  Book Depreciation`  Book Deprctn`  6910`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  6910`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  6910`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  6910`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  6910`  33
E`  400`  Book depreciation`  Book deprec.`  7000`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  7000`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  7000`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  7000`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  7000`  32
E`  400`  Book depreciation`  Book deprec.`  7999`  01
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  7999`  32
E`  400`  Book Depreciation`  Book Deprctn`  7K10`  01
E`  400`  Local Tax in local currency`  LocTaxLocCry`  7K10`  15
E`  400`  Local GAAP in group currency`  LocGAAPGrCry`  7K10`  31
E`  400`  IFRS in local currency`  IFRS loc cur`  7K10`  32
E`  400`  IFRS in group currency`  IFRS grp cur`  7K10`  33
E`  400`  Book depreciation`  Book deprec.`  AAA2`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  AAA2`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  AAA2`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  AAA2`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  AAA2`  32
E`  400`  Book depreciation`  Book deprec.`  AR88`  01
E`  400`  Book depreciation`  Book deprec.`  AR88`  20
E`  400`  Book depreciation`  Book deprec.`  BJDM`  01
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  BJDM`  30
E`  400`  Book depreciation`  Book deprec.`  CN02`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  CN02`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  CN02`  30
E`  400`  Book depreciation`  Book deprec.`  CPCN`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  CPCN`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  CPCN`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  CPCN`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  CPCN`  32
E`  400`  Book depreciation`  Book deprec.`  HD01`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  HD01`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  HD01`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  HD01`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  HD01`  32
E`  400`  Book depreciation`  Book deprec.`  L000`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  L000`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  L000`  30
E`  400`  Book depreciation`  Book deprec.`  LCN`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  LCN`  20
E`  400`  Book depreciation`  Book deprec.`  LL02`  01
E`  400`  Book depreciation`  Book deprec.`  M009`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  M009`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  M009`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  M009`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  M009`  32
E`  400`  Book depreciation`  Book deprec.`  M110`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  M110`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  M110`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  M110`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  M110`  32
E`  400`  Book depreciation`  Book deprec.`  TM99`  01
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  TM99`  32
E`  400`  Book depreciation`  Book deprec.`  TM99`  40
E`  400`  Book depreciation`  Book deprec.`  TM99`  41
E`  400`  Book depreciation`  Book deprec.`  TMHK`  01
E`  400`  Book depreciation`  Book deprec.`  XXGS`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  XXGS`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  XXGS`  30
E`  400`  Book depreciation`  Book deprec.`  YTLY`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  YTLY`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  YTLY`  30
E`  400`  Consolidated balance sheet in group currency`  Cons.grp.cur`  YTLY`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  YTLY`  32
E`  400`  Book depreciation`  Book deprec.`  Z010`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  Z010`  20
E`  400`  Consolidated balance sheet in local currency`  Grp.loc.curr`  Z010`  30
E`  400`  Book depreciation`  Book deprec.`  ZJP`  01
E`  400`  Special tax depreciation on bal. sheet APC`  Spec. dep.`  ZJP`  02
E`  400`  Special reserves due to special tax depreciation`  Spec.res.`  ZJP`  03
E`  400`  Net worth valuation`  Net wrth tax`  ZJP`  10
E`  400`  Tax balance sheet`  Tax bal.sht.`  ZJP`  15
E`  400`  Cost-accounting depreciation`  Cost-acc.`  ZJP`  20
E`  400`  Consolidated balance sheet in local currency`  Group JPY`  ZJP`  30
E`  400`  Consolidated balance sheet in group currency`  Group USD`  ZJP`  31
E`  400`  Book depreciation in group currency`  BkDep(g.cur)`  ZJP`  32
E`  400`  Investment support deducted from asset`  Inv.subsidy`  ZJP`  41
E`  400`  Investment support posted to liabilities`  Inv.subs. 1`  ZJP`  51
E`  400`  Book depreciation`  Book deprec.`  ZP00`  01
E`  400`  Book depreciation`  Book deprec.`  ZZSY`  01
E`  400`  Cost-accounting depreciation`  Cost-acc.`  ZZSY`  20
